time;H_sun;temp;wind_speed
20181028:1710;0.0;15.34;2.76
20181028:1810;0.0;15.43;2.62
20181028:1910;0.0;15.25;2.62
20181028:2010;0.0;15.34;2.48
20181028:2110;0.0;15.17;2.76
20181028:2210;0.0;15.02;2.62
20181028:2310;0.0;14.91;2.55
20181029:0010;0.0;14.74;2.28
20181029:0110;0.0;14.61;2.34
20181029:0210;0.0;14.77;2.97
20181029:0310;0.0;14.94;3.66
20181029:0410;0.0;15.53;4.55
20181029:0510;0.0;16.04;4.62
20181029:0610;4.48;16.2;4.0
20181029:0710;14.18;16.77;4.28
20181029:0810;22.61;17.28;4.14
20181029:0910;29.15;17.65;4.21
20181029:1010;33.08;19.18;4.97
20181029:1110;33.83;20.45;4.34
20181029:1210;31.26;21.67;5.72
20181029:1310;25.79;20.86;5.31
20181029:1410;18.11;20.28;6.28
20181029:1510;8.91;18.69;6.76
20181029:1610;0.0;16.98;7.17
20181029:1710;0.0;13.37;5.31
20181029:1810;0.0;12.2;4.14
20181029:1910;0.0;12.19;4.34
20181029:2010;0.0;11.09;3.79
20181029:2110;0.0;10.65;3.1
20181029:2210;0.0;9.91;3.03
20181029:2310;0.0;9.97;2.97
20181030:0010;0.0;9.58;3.86
20181030:0110;0.0;9.25;3.31
20181030:0210;0.0;9.36;3.38
20181030:0310;0.0;9.36;3.66
20181030:0410;0.0;9.94;3.79
20181030:0510;0.0;10.28;3.72
20181030:0610;4.24;10.55;3.72
20181030:0710;13.92;10.69;2.48
20181030:0810;22.33;11.19;3.93
20181030:0910;28.84;11.56;3.17
20181030:1010;32.76;12.98;2.83
20181030:1110;33.5;13.47;3.79
20181030:1210;30.94;13.28;3.1
20181030:1310;25.49;13.03;2.97
20181030:1410;17.84;13.19;2.9
20181030:1510;8.66;12.65;2.41
20181030:1610;0.0;11.94;2.14
20181030:1710;0.0;11.3;1.86
20181030:1810;0.0;10.48;1.86
20181030:1910;0.0;10.99;1.66
20181030:2010;0.0;10.94;1.66
20181030:2110;0.0;10.9;1.59
20181030:2210;0.0;11.01;1.45
20181030:2310;0.0;10.73;1.52
20181031:0010;0.0;10.5;1.52
20181031:0110;0.0;10.27;1.52
20181031:0210;0.0;9.82;1.52
20181031:0310;0.0;9.4;1.45
20181031:0410;0.0;8.74;1.45
20181031:0510;0.0;8.29;1.45
20181031:0610;4.01;7.64;1.52
20181031:0710;13.67;8.85;1.17
20181031:0810;22.05;11.79;1.03
20181031:0910;28.54;13.97;0.83
20181031:1010;32.43;15.7;1.38
20181031:1110;33.17;16.41;2.0
20181031:1210;30.62;17.08;2.9
20181031:1310;25.2;16.88;2.34
20181031:1410;17.57;16.39;1.72
20181031:1510;8.41;15.79;1.38
20181031:1610;0.0;14.71;0.97
20181031:1710;0.0;14.03;0.76
20181031:1810;0.0;12.42;1.1
20181031:1910;0.0;11.48;1.38
20181031:2010;0.0;10.76;1.24
20181031:2110;0.0;10.3;1.17
20181031:2210;0.0;9.89;1.24
20181031:2310;0.0;10.44;1.38
20181101:0010;0.0;11.0;1.52
20181101:0110;0.0;11.42;1.38
20181101:0210;0.0;11.71;1.66
20181101:0310;0.0;12.36;2.21
20181101:0410;0.0;13.36;3.03
20181101:0510;0.0;14.2;3.45
20181101:0610;3.78;14.69;3.72
20181101:0710;13.42;14.84;3.1
20181101:0810;21.78;14.95;2.76
20181101:0910;28.24;15.33;2.21
20181101:1010;32.11;15.5;1.86
20181101:1110;32.85;15.78;1.93
20181101:1210;30.31;15.82;2.0
20181101:1310;24.91;15.7;1.93
20181101:1410;17.31;15.49;1.72
20181101:1510;8.17;15.22;1.72
20181101:1610;0.0;14.79;1.66
20181101:1710;0.0;14.65;1.66
20181101:1810;0.0;14.42;1.52
20181101:1910;0.0;15.04;2.07
20181101:2010;0.0;14.8;1.79
20181101:2110;0.0;14.7;1.72
20181101:2210;0.0;14.65;1.66
20181101:2310;0.0;14.51;1.66
20181102:0010;0.0;14.17;1.31
20181102:0110;0.0;13.88;1.17
20181102:0210;0.0;13.67;1.24
20181102:0310;0.0;13.3;1.45
20181102:0410;0.0;13.1;1.38
20181102:0510;0.0;13.17;1.66
20181102:0610;3.55;13.26;1.66
20181102:0710;13.17;12.8;1.03
20181102:0810;21.5;13.98;0.69
20181102:0910;27.94;15.45;0.69
20181102:1010;31.8;16.29;0.21
20181102:1110;32.53;16.95;0.14
20181102:1210;30.01;17.26;0.21
20181102:1310;24.63;16.88;0.55
20181102:1410;17.05;16.68;0.34
20181102:1510;7.94;16.34;0.97
20181102:1610;0.0;15.76;1.1
20181102:1710;0.0;15.08;1.24
20181102:1810;0.0;14.48;1.38
20181102:1910;0.0;14.23;1.1
20181102:2010;0.0;14.09;1.45
20181102:2110;0.0;14.1;1.45
20181102:2210;0.0;13.68;1.52
20181102:2310;0.0;13.24;1.45
20181103:0010;0.0;13.13;1.45
20181103:0110;0.0;12.93;1.31
20181103:0210;0.0;13.13;1.03
20181103:0310;0.0;13.21;0.83
20181103:0410;0.0;13.36;0.83
20181103:0510;0.0;13.28;0.97
20181103:0610;3.31;13.01;1.1
20181103:0710;12.92;13.01;0.9
20181103:0810;21.23;14.23;1.03
20181103:0910;27.64;15.45;1.17
20181103:1010;31.49;17.06;1.31
20181103:1110;32.21;18.44;1.31
20181103:1210;29.71;19.56;1.38
20181103:1310;24.35;19.8;1.52
20181103:1410;16.8;19.55;1.1
20181103:1510;7.71;19.03;1.24
20181103:1610;0.0;17.73;1.45
20181103:1710;0.0;16.39;1.52
20181103:1810;0.0;15.23;1.45
20181103:1910;0.0;14.23;1.66
20181103:2010;0.0;13.55;1.59
20181103:2110;0.0;13.18;1.52
20181103:2210;0.0;12.82;1.45
20181103:2310;0.0;12.81;1.31
20181104:0010;0.0;12.71;1.24
20181104:0110;0.0;12.39;1.24
20181104:0210;0.0;12.12;1.17
20181104:0310;0.0;12.0;1.24
20181104:0410;0.0;11.89;1.31
20181104:0510;0.0;11.96;1.24
20181104:0610;3.08;12.08;1.24
20181104:0710;12.67;12.93;0.97
20181104:0810;20.95;14.3;0.97
20181104:0910;27.35;15.36;0.97
20181104:1010;31.18;16.09;0.83
20181104:1110;31.9;16.73;0.55
20181104:1210;29.41;17.77;0.41
20181104:1310;24.08;18.11;0.28
20181104:1410;16.55;17.72;0.07
20181104:1510;7.48;17.04;0.21
20181104:1610;0.0;16.34;0.28
20181104:1710;0.0;14.93;0.97
20181104:1810;0.0;13.84;0.97
20181104:1910;0.0;13.59;0.9
20181104:2010;0.0;13.34;0.76
20181104:2110;0.0;12.25;1.03
20181104:2210;0.0;11.73;1.03
20181104:2310;0.0;11.11;1.17
20181105:0010;0.0;10.5;1.24
20181105:0110;0.0;10.02;1.24
20181105:0210;0.0;10.18;1.1
20181105:0310;0.0;9.57;1.31
20181105:0410;0.0;9.61;1.38
20181105:0510;0.0;9.85;1.38
20181105:0610;2.85;9.92;1.38
20181105:0710;12.42;10.93;1.03
20181105:0810;20.68;12.62;0.83
20181105:0910;27.06;15.03;0.62
20181105:1010;30.87;16.76;1.31
20181105:1110;31.6;16.94;2.97
20181105:1210;29.12;17.02;2.76
20181105:1310;23.81;17.02;2.76
20181105:1410;16.31;16.4;1.93
20181105:1510;7.26;15.82;2.21
20181105:1610;0.0;14.68;2.14
20181105:1710;0.0;14.35;2.28
20181105:1810;0.0;13.88;2.48
20181105:1910;0.0;13.36;1.72
20181105:2010;0.0;12.94;1.79
20181105:2110;0.0;12.84;1.66
20181105:2210;0.0;12.7;1.52
20181105:2310;0.0;12.18;1.45
20181106:0010;0.0;11.7;1.38
20181106:0110;0.0;11.32;1.31
20181106:0210;0.0;10.81;1.24
20181106:0310;0.0;10.45;1.24
20181106:0410;0.0;10.6;1.17
20181106:0510;0.0;10.56;1.17
20181106:0610;2.62;10.45;1.24
20181106:0710;12.17;11.05;0.97
20181106:0810;20.42;13.92;0.83
20181106:0910;26.77;15.59;0.97
20181106:1010;30.57;16.44;1.24
20181106:1110;31.3;17.68;2.34
20181106:1210;28.83;18.1;2.55
20181106:1310;23.55;18.14;2.55
20181106:1410;16.07;17.69;2.07
20181106:1510;7.05;16.68;1.72
20181106:1610;0.0;15.5;1.45
20181106:1710;0.0;14.23;1.31
20181106:1810;0.0;13.44;1.31
20181106:1910;0.0;13.04;1.38
20181106:2010;0.0;12.4;1.45
20181106:2110;0.0;11.94;1.52
20181106:2210;0.0;11.63;1.52
20181106:2310;0.0;11.51;1.52
20181107:0010;0.0;11.57;1.59
20181107:0110;0.0;11.55;1.66
20181107:0210;0.0;11.69;1.66
20181107:0310;0.0;11.55;1.59
20181107:0410;0.0;11.14;1.66
20181107:0510;0.0;11.2;1.66
20181107:0610;2.4;11.08;1.66
20181107:0710;11.92;11.7;1.59
20181107:0810;20.15;12.4;1.66
20181107:0910;26.48;13.19;1.86
20181107:1010;30.27;14.21;1.86
20181107:1110;31.0;14.45;1.93
20181107:1210;28.55;14.4;1.79
20181107:1310;23.29;14.29;1.66
20181107:1410;15.84;14.29;1.59
20181107:1510;6.84;13.42;1.03
20181107:1610;0.0;12.77;1.1
20181107:1710;0.0;11.74;1.17
20181107:1810;0.0;10.47;1.03
20181107:1910;0.0;10.6;1.17
20181107:2010;0.0;9.95;1.17
20181107:2110;0.0;9.65;1.1
20181107:2210;0.0;9.4;0.97
20181107:2310;0.0;8.68;0.97
20181108:0010;0.0;7.68;1.1
20181108:0110;0.0;7.22;1.1
20181108:0210;0.0;6.98;0.97
20181108:0310;0.0;6.98;0.97
20181108:0410;0.0;6.48;1.1
20181108:0510;0.0;6.66;0.97
20181108:0610;0.0;6.36;0.97
20181108:0710;11.68;8.13;0.41
20181108:0810;19.89;10.79;0.41
20181108:0910;26.2;13.05;0.14
20181108:1010;29.98;14.64;0.34
20181108:1110;30.71;15.58;0.55
20181108:1210;28.27;16.13;0.55
20181108:1310;23.04;16.12;0.48
20181108:1410;15.61;15.97;0.48
20181108:1510;6.63;15.17;0.28
20181108:1610;0.0;14.45;0.28
20181108:1710;0.0;13.9;0.41
20181108:1810;0.0;13.04;0.55
20181108:1910;0.0;12.48;0.69
20181108:2010;0.0;11.83;0.62
20181108:2110;0.0;11.13;0.62
20181108:2210;0.0;10.39;0.83
20181108:2310;0.0;9.22;1.03
20181109:0010;0.0;8.55;1.1
20181109:0110;0.0;8.19;1.03
20181109:0210;0.0;7.68;1.1
20181109:0310;0.0;7.27;1.03
20181109:0410;0.0;7.03;1.03
20181109:0510;0.0;6.89;0.97
20181109:0610;0.0;6.75;1.03
20181109:0710;11.44;7.88;0.83
20181109:0810;19.62;11.38;0.34
20181109:0910;25.92;13.72;0.41
20181109:1010;29.69;15.32;0.62
20181109:1110;30.42;16.31;0.76
20181109:1210;28.0;16.83;0.9
20181109:1310;22.79;16.92;0.97
20181109:1410;15.39;16.56;1.03
20181109:1510;6.43;15.73;0.83
20181109:1610;0.0;14.34;0.76
20181109:1710;0.0;13.09;0.9
20181109:1810;0.0;11.97;1.03
20181109:1910;0.0;12.51;0.83
20181109:2010;0.0;11.7;0.9
20181109:2110;0.0;11.09;0.97
20181109:2210;0.0;10.63;0.9
20181109:2310;0.0;10.12;0.9
20181110:0010;0.0;9.57;0.9
20181110:0110;0.0;8.92;0.97
20181110:0210;0.0;8.29;1.03
20181110:0310;0.0;7.77;1.1
20181110:0410;0.0;7.31;1.1
20181110:0510;0.0;6.85;1.03
20181110:0610;0.0;6.49;0.97
20181110:0710;11.2;8.46;0.55
20181110:0810;19.36;11.13;0.28
20181110:0910;25.64;13.97;0.14
20181110:1010;29.4;15.6;0.21
20181110:1110;30.14;16.49;0.41
20181110:1210;27.74;16.89;0.69
20181110:1310;22.55;16.9;0.76
20181110:1410;15.18;16.59;0.69
20181110:1510;6.24;15.82;0.41
20181110:1610;0.0;14.53;0.69
20181110:1710;0.0;14.04;0.62
20181110:1810;0.0;13.27;0.55
20181110:1910;0.0;12.98;0.48
20181110:2010;0.0;11.82;0.83
20181110:2110;0.0;10.99;0.9
20181110:2210;0.0;10.24;0.97
20181110:2310;0.0;9.5;1.03
20181111:0010;0.0;8.74;1.03
20181111:0110;0.0;7.88;1.1
20181111:0210;0.0;7.06;1.24
20181111:0310;0.0;6.96;1.1
20181111:0410;0.0;6.84;1.1
20181111:0510;0.0;6.35;1.24
20181111:0610;0.0;5.97;1.24
20181111:0710;10.96;7.4;0.9
20181111:0810;19.11;10.91;0.28
20181111:0910;25.37;14.01;0.28
20181111:1010;29.12;15.82;0.41
20181111:1110;29.86;16.87;0.48
20181111:1210;27.48;17.37;0.62
20181111:1310;22.31;17.46;0.76
20181111:1410;14.97;17.15;0.69
20181111:1510;6.05;16.53;0.48
20181111:1610;0.0;15.8;0.07
20181111:1710;0.0;14.98;0.48
20181111:1810;0.0;13.67;0.76
20181111:1910;0.0;13.18;0.62
20181111:2010;0.0;11.93;0.69
20181111:2110;0.0;10.98;0.62
20181111:2210;0.0;10.32;0.69
20181111:2310;0.0;9.76;0.83
20181112:0010;0.0;9.15;0.97
20181112:0110;0.0;8.46;1.03
20181112:0210;0.0;8.22;1.03
20181112:0310;0.0;8.14;0.97
20181112:0410;0.0;8.01;0.97
20181112:0510;0.0;7.61;1.03
20181112:0610;0.0;7.3;1.03
20181112:0710;10.72;7.31;0.9
20181112:0810;18.85;10.95;0.41
20181112:0910;25.1;13.98;0.21
20181112:1010;28.84;15.96;0.28
20181112:1110;29.59;17.15;0.48
20181112:1210;27.22;17.74;0.69
20181112:1310;22.08;17.84;0.76
20181112:1410;14.76;17.46;0.69
20181112:1510;5.87;16.64;0.62
20181112:1610;0.0;15.7;0.34
20181112:1710;0.0;14.89;0.41
20181112:1810;0.0;13.81;0.69
20181112:1910;0.0;13.24;0.55
20181112:2010;0.0;12.06;0.76
20181112:2110;0.0;11.22;0.9
20181112:2210;0.0;10.47;0.97
20181112:2310;0.0;9.99;0.97
20181113:0010;0.0;9.74;0.83
20181113:0110;0.0;9.53;0.83
20181113:0210;0.0;9.42;0.76
20181113:0310;0.0;9.34;0.83
20181113:0410;0.0;8.96;0.9
20181113:0510;0.0;9.11;0.83
20181113:0610;0.0;9.28;0.69
20181113:0710;10.48;9.05;0.76
20181113:0810;18.6;10.84;0.34
20181113:0910;24.84;13.22;0.21
20181113:1010;28.57;14.71;0.07
20181113:1110;29.32;15.66;0.41
20181113:1210;26.97;16.36;0.62
20181113:1310;21.86;16.38;0.83
20181113:1410;14.56;16.14;0.76
20181113:1510;5.7;15.42;0.76
20181113:1610;0.0;14.17;0.76
20181113:1710;0.0;13.32;0.76
20181113:1810;0.0;12.55;0.76
20181113:1910;0.0;11.81;0.83
20181113:2010;0.0;10.66;0.9
20181113:2110;0.0;9.77;0.97
20181113:2210;0.0;8.94;1.1
20181113:2310;0.0;8.42;1.1
20181114:0010;0.0;7.76;1.1
20181114:0110;0.0;7.22;1.17
20181114:0210;0.0;6.55;1.24
20181114:0310;0.0;5.77;1.24
20181114:0410;0.0;5.27;1.24
20181114:0510;0.0;4.84;1.24
20181114:0610;0.0;4.54;1.17
20181114:0710;10.25;5.83;0.83
20181114:0810;18.35;9.74;0.76
20181114:0910;24.57;12.83;0.97
20181114:1010;28.3;14.82;1.1
20181114:1110;29.06;16.22;1.24
20181114:1210;26.73;17.05;1.45
20181114:1310;21.64;17.34;1.52
20181114:1410;14.37;17.1;1.31
20181114:1510;5.53;16.07;1.38
20181114:1610;0.0;14.46;1.45
20181114:1710;0.0;12.49;1.45
20181114:1810;0.0;11.01;1.38
20181114:1910;0.0;9.84;1.52
20181114:2010;0.0;9.14;1.52
20181114:2110;0.0;8.54;1.38
20181114:2210;0.0;8.26;1.31
20181114:2310;0.0;7.9;1.31
20181115:0010;0.0;7.56;1.31
20181115:0110;0.0;7.32;1.31
20181115:0210;0.0;7.5;1.31
20181115:0310;0.0;7.32;1.31
20181115:0410;0.0;7.13;1.31
20181115:0510;0.0;7.11;1.24
20181115:0610;0.0;7.13;1.31
20181115:0710;10.02;7.69;1.1
20181115:0810;18.1;10.2;0.83
20181115:0910;24.32;12.42;1.03
20181115:1010;28.04;13.89;1.1
20181115:1110;28.8;15.05;1.1
20181115:1210;26.49;15.75;1.03
20181115:1310;21.42;16.04;1.1
20181115:1410;14.18;15.88;1.17
20181115:1510;5.36;14.88;1.17
20181115:1610;0.0;13.38;1.24
20181115:1710;0.0;11.59;1.17
20181115:1810;0.0;10.32;1.24
20181115:1910;0.0;10.0;1.52
20181115:2010;0.0;9.59;1.59
20181115:2110;0.0;9.07;1.66
20181115:2210;0.0;8.98;1.45
20181115:2310;0.0;8.66;1.38
20181116:0010;0.0;8.2;1.52
20181116:0110;0.0;7.94;1.45
20181116:0210;0.0;7.53;1.52
20181116:0310;0.0;7.48;1.45
20181116:0410;0.0;7.69;1.52
20181116:0510;0.0;7.66;1.59
20181116:0610;0.0;8.02;1.66
20181116:0710;9.79;8.06;1.72
20181116:0810;17.86;10.33;1.66
20181116:0910;24.06;12.23;2.14
20181116:1010;27.78;13.39;2.55
20181116:1110;28.55;14.07;2.76
20181116:1210;26.26;14.24;2.83
20181116:1310;21.22;14.0;2.9
20181116:1410;14.0;13.35;2.55
20181116:1510;5.2;12.02;2.34
20181116:1610;0.0;10.34;2.21
20181116:1710;0.0;9.06;2.07
20181116:1810;0.0;7.93;1.93
20181116:1910;0.0;7.48;2.14
20181116:2010;0.0;6.7;2.14
20181116:2110;0.0;6.06;2.07
20181116:2210;0.0;5.53;2.07
20181116:2310;0.0;5.0;2.0
20181117:0010;0.0;4.49;1.86
20181117:0110;0.0;4.09;1.72
20181117:0210;0.0;3.8;1.66
20181117:0310;0.0;3.58;1.66
20181117:0410;0.0;3.54;1.59
20181117:0510;0.0;3.45;1.66
20181117:0610;0.0;3.43;1.72
20181117:0710;9.56;4.13;1.66
20181117:0810;17.62;7.24;1.52
20181117:0910;23.81;9.46;1.86
20181117:1010;27.53;10.94;2.14
20181117:1110;28.31;11.8;2.28
20181117:1210;26.03;12.27;2.28
20181117:1310;21.02;12.2;2.41
20181117:1410;13.83;11.66;2.34
20181117:1510;5.05;10.57;2.34
20181117:1610;0.0;9.02;2.34
20181117:1710;0.0;7.93;2.21
20181117:1810;0.0;6.88;2.07
20181117:1910;0.0;6.09;1.86
20181117:2010;0.0;5.23;1.72
20181117:2110;0.0;4.58;1.72
20181117:2210;0.0;4.04;1.66
20181117:2310;0.0;3.72;1.66
20181118:0010;0.0;3.44;1.72
20181118:0110;0.0;3.38;1.79
20181118:0210;0.0;3.43;2.0
20181118:0310;0.0;3.6;2.21
20181118:0410;0.0;3.77;2.34
20181118:0510;0.0;3.82;2.41
20181118:0610;0.0;3.79;2.34
20181118:0710;9.34;4.1;2.07
20181118:0810;17.39;6.48;1.93
20181118:0910;23.57;8.78;2.21
20181118:1010;27.28;10.23;2.41
20181118:1110;28.07;11.12;2.48
20181118:1210;25.81;11.52;2.48
20181118:1310;20.82;11.52;2.48
20181118:1410;13.66;11.0;2.48
20181118:1510;4.91;9.67;2.28
20181118:1610;0.0;8.11;2.21
20181118:1710;0.0;6.69;2.14
20181118:1810;0.0;5.58;2.07
20181118:1910;0.0;5.1;1.86
20181118:2010;0.0;4.18;1.72
20181118:2110;0.0;3.71;1.52
20181118:2210;0.0;3.3;1.38
20181118:2310;0.0;3.14;1.24
20181119:0010;0.0;2.73;1.38
20181119:0110;0.0;2.71;1.38
20181119:0210;0.0;2.57;1.31
20181119:0310;0.0;2.26;1.31
20181119:0410;0.0;2.13;1.24
20181119:0510;0.0;1.99;1.24
20181119:0610;0.0;2.01;1.1
20181119:0710;9.12;3.13;0.97
20181119:0810;17.15;5.4;0.69
20181119:0910;23.32;7.19;0.76
20181119:1010;27.04;8.96;0.69
20181119:1110;27.83;9.49;0.55
20181119:1210;25.6;9.86;0.48
20181119:1310;20.63;9.71;0.76
20181119:1410;13.5;9.55;0.83
20181119:1510;4.77;9.03;0.9
20181119:1610;0.0;8.14;1.31
20181119:1710;0.0;7.24;1.38
20181119:1810;0.0;6.62;1.45
20181119:1910;0.0;5.6;1.1
20181119:2010;0.0;5.65;1.03
20181119:2110;0.0;5.81;1.03
20181119:2210;0.0;6.04;1.1
20181119:2310;0.0;6.38;1.1
20181120:0010;0.0;7.02;0.97
20181120:0110;0.0;7.68;0.9
20181120:0210;0.0;8.33;0.9
20181120:0310;0.0;8.8;0.9
20181120:0410;0.0;9.11;1.03
20181120:0510;0.0;8.84;1.17
20181120:0610;0.0;8.96;1.17
20181120:0710;8.9;8.54;0.83
20181120:0810;16.92;10.4;0.62
20181120:0910;23.09;12.19;0.69
20181120:1010;26.8;12.93;0.97
20181120:1110;27.61;13.52;1.38
20181120:1210;25.39;13.64;1.59
20181120:1310;20.45;13.46;2.14
20181120:1410;13.34;12.67;2.14
20181120:1510;4.63;12.13;2.07
20181120:1610;0.0;11.6;1.93
20181120:1710;0.0;11.24;1.79
20181120:1810;0.0;10.74;1.59
20181120:1910;0.0;10.47;0.41
20181120:2010;0.0;10.18;0.21
20181120:2110;0.0;10.01;0.48
20181120:2210;0.0;9.55;0.97
20181120:2310;0.0;9.06;1.03
20181121:0010;0.0;8.78;1.1
20181121:0110;0.0;8.59;1.24
20181121:0210;0.0;8.28;1.03
20181121:0310;0.0;8.11;0.83
20181121:0410;0.0;8.14;0.62
20181121:0510;0.0;8.21;0.41
20181121:0610;0.0;8.27;0.14
20181121:0710;8.69;8.92;0.76
20181121:0810;16.7;9.9;1.03
20181121:0910;22.85;10.9;1.79
20181121:1010;26.57;11.93;1.86
20181121:1110;27.38;12.77;2.07
20181121:1210;25.19;13.6;2.14
20181121:1310;20.28;13.59;2.07
20181121:1410;13.19;13.46;1.93
20181121:1510;4.5;12.61;1.59
20181121:1610;0.0;11.77;1.45
20181121:1710;0.0;11.13;1.45
20181121:1810;0.0;10.88;1.52
20181121:1910;0.0;10.42;1.45
20181121:2010;0.0;9.86;1.45
20181121:2110;0.0;9.15;1.52
20181121:2210;0.0;8.85;1.45
20181121:2310;0.0;8.73;1.52
20181122:0010;0.0;8.71;1.52
20181122:0110;0.0;7.95;1.59
20181122:0210;0.0;7.63;1.52
20181122:0310;0.0;7.17;1.52
20181122:0410;0.0;7.13;1.38
20181122:0510;0.0;7.44;1.31
20181122:0610;0.0;7.55;1.38
20181122:0710;8.47;8.25;0.9
20181122:0810;16.48;10.01;0.41
20181122:0910;22.63;11.68;0.48
20181122:1010;26.34;12.84;0.48
20181122:1110;27.17;13.54;0.76
20181122:1210;24.99;14.24;0.9
20181122:1310;20.11;14.2;0.76
20181122:1410;13.04;13.66;0.69
20181122:1510;4.38;12.48;0.62
20181122:1610;0.0;11.65;0.21
20181122:1710;0.0;11.0;0.41
20181122:1810;0.0;10.24;0.55
20181122:1910;0.0;10.15;0.76
20181122:2010;0.0;9.13;0.9
20181122:2110;0.0;8.88;0.9
20181122:2210;0.0;8.8;0.76
20181122:2310;0.0;8.18;0.9
20181123:0010;0.0;7.3;1.03
20181123:0110;0.0;7.26;0.9
20181123:0210;0.0;6.11;1.17
20181123:0310;0.0;5.57;1.31
20181123:0410;0.0;5.5;1.17
20181123:0510;0.0;5.38;1.1
20181123:0610;0.0;5.6;1.17
20181123:0710;8.27;7.52;1.31
20181123:0810;16.26;9.02;1.31
20181123:0910;22.4;10.96;0.97
20181123:1010;26.12;12.53;0.9
20181123:1110;26.96;13.06;0.97
20181123:1210;24.8;13.88;1.24
20181123:1310;19.94;13.98;1.1
20181123:1410;12.91;14.11;1.59
20181123:1510;4.27;13.53;1.79
20181123:1610;0.0;12.42;1.86
20181123:1710;0.0;11.84;1.93
20181123:1810;0.0;11.34;1.93
20181123:1910;0.0;11.02;1.79
20181123:2010;0.0;10.65;1.79
20181123:2110;0.0;10.64;1.93
20181123:2210;0.0;10.67;2.07
20181123:2310;0.0;10.98;2.34
20181124:0010;0.0;10.77;2.62
20181124:0110;0.0;10.86;2.69
20181124:0210;0.0;10.89;2.69
20181124:0310;0.0;10.95;2.83
20181124:0410;0.0;11.27;2.83
20181124:0510;0.0;11.1;2.76
20181124:0610;0.0;10.81;2.62
20181124:0710;8.06;10.93;2.62
20181124:0810;16.05;11.44;2.28
20181124:0910;22.19;11.95;1.79
20181124:1010;25.91;12.7;1.86
20181124:1110;26.76;12.99;1.93
20181124:1210;24.62;13.67;1.79
20181124:1310;19.79;14.2;1.86
20181124:1410;12.78;14.01;1.86
20181124:1510;4.16;13.73;2.0
20181124:1610;0.0;13.02;1.93
20181124:1710;0.0;12.64;1.79
20181124:1810;0.0;12.34;1.79
20181124:1910;0.0;12.42;1.38
20181124:2010;0.0;12.37;1.45
20181124:2110;0.0;11.95;1.38
20181124:2210;0.0;11.9;1.31
20181124:2310;0.0;11.8;1.38
20181125:0010;0.0;11.86;1.31
20181125:0110;0.0;11.85;1.31
20181125:0210;0.0;11.83;1.31
20181125:0310;0.0;11.69;1.24
20181125:0410;0.0;11.59;1.24
20181125:0510;0.0;11.54;1.17
20181125:0610;0.0;11.5;1.52
20181125:0710;7.86;11.3;1.31
20181125:0810;15.84;11.64;1.24
20181125:0910;21.97;12.56;0.83
20181125:1010;25.7;13.13;0.69
20181125:1110;26.56;13.37;0.55
20181125:1210;24.45;13.61;0.76
20181125:1310;19.64;13.4;0.62
20181125:1410;12.65;13.36;0.41
20181125:1510;4.05;13.01;0.62
20181125:1610;0.0;12.18;0.9
20181125:1710;0.0;11.45;0.76
20181125:1810;0.0;11.27;1.1
20181125:1910;0.0;10.57;1.1
20181125:2010;0.0;10.44;0.69
20181125:2110;0.0;9.69;1.1
20181125:2210;0.0;9.15;1.17
20181125:2310;0.0;9.0;1.31
20181126:0010;0.0;8.67;1.31
20181126:0110;0.0;8.55;1.59
20181126:0210;0.0;8.72;1.72
20181126:0310;0.0;8.94;1.79
20181126:0410;0.0;9.08;1.79
20181126:0510;0.0;9.02;1.79
20181126:0610;0.0;9.03;1.79
20181126:0710;7.66;8.58;1.38
20181126:0810;15.63;9.27;1.24
20181126:0910;21.77;10.23;1.52
20181126:1010;25.49;10.88;1.86
20181126:1110;26.37;10.59;1.79
20181126:1210;24.28;11.01;1.52
20181126:1310;19.49;11.01;1.31
20181126:1410;12.53;11.07;1.52
20181126:1510;3.96;10.55;1.31
20181126:1610;0.0;9.61;1.38
20181126:1710;0.0;8.71;1.38
20181126:1810;0.0;7.62;1.31
20181126:1910;0.0;7.03;1.38
20181126:2010;0.0;6.65;1.38
20181126:2110;0.0;6.95;1.17
20181126:2210;0.0;6.68;1.1
20181126:2310;0.0;6.53;0.97
20181127:0010;0.0;6.43;0.97
20181127:0110;0.0;6.15;1.17
20181127:0210;0.0;6.06;1.52
20181127:0310;0.0;5.68;1.52
20181127:0410;0.0;5.7;1.59
20181127:0510;0.0;5.76;1.72
20181127:0610;0.0;5.54;1.93
20181127:0710;7.47;6.57;1.93
20181127:0810;15.43;7.52;1.86
20181127:0910;21.56;8.64;2.69
20181127:1010;25.29;9.45;2.97
20181127:1110;26.19;10.35;3.24
20181127:1210;24.12;10.78;3.79
20181127:1310;19.36;10.81;3.31
20181127:1410;12.42;10.22;3.38
20181127:1510;3.87;9.32;3.52
20181127:1610;0.0;8.04;3.31
20181127:1710;0.0;7.32;3.31
20181127:1810;0.0;6.7;3.24
20181127:1910;0.0;7.16;2.9
20181127:2010;0.0;6.68;2.9
20181127:2110;0.0;6.22;2.97
20181127:2210;0.0;5.81;3.03
20181127:2310;0.0;5.46;3.17
20181128:0010;0.0;5.1;3.24
20181128:0110;0.0;4.75;3.31
20181128:0210;0.0;4.59;3.38
20181128:0310;0.0;4.4;3.38
20181128:0410;0.0;4.21;3.52
20181128:0510;0.0;4.03;3.45
20181128:0610;0.0;3.82;3.31
20181128:0710;7.28;4.75;3.03
20181128:0810;15.24;5.67;3.17
